wl,xyln1b,fchi1b,xyln2b,xyln3b,anom1b,anom2b,atki1b,atki2b,fchi2b,gray1b,gray2b,mcla1b,rayn1b,rayn2b,rpan1b,rpmm1b,rpmt1b,aurs2b,aurs1b,clor1b,clor2b,conc1b,conc2b,hirs1b,hirs2b,prsi1b,prsi2b,prsi3b,mclm1b,mclm2b,narm1b,narm2b,smgd1b,smgd2b,pali1b,pali2b,ocul1b,ocul2b,tars1b,vrid1b,vrid2b,opal1b,rose1b,lats1b,lats2b,pvul1b,pvul2b,ecry1b,ecry2b,poro1b,poro2b,ppsi1b,ppsi2b,tars2b,oliv2b,oliv1b
1374,45.61142857,13.50571429,5.218571429,9.471428571,66.42714286,39.20428571,45.56714286,19.89428571,31.81857143,15.85285714,13.61142857,12.34428571,43.89285714,46.16857143,23.82857143,33.92428571,47.57571429,38.02,41.00857143,47.54285714,20.54142857,57.40857143,41.95428571,36.23142857,30.23714286,3.188571429,3.394285714,3.434285714,9.404285714,12.69285714,16.28571429,20.67,30.65857143,22.18571429,19.45,17.14571429,34.86285714,34.08428571,25.88,38.46714286,9.09,34.65,43.54142857,34.37,36.53857143,53.19285714,65.85714286,50.37428571,43.96428571,30.50285714,11.64857143,32.71,28.21857143,24.16285714,25.00714286,48.09
1376,45.61666667,13.50333333,5.288333333,9.59,66.41666667,39.20666667,45.56333333,19.88833333,31.81166667,15.87333333,13.61666667,12.35833333,43.88666667,46.18333333,23.82166667,33.90666667,47.58833333,38.03833333,41.01833333,47.51,20.57333333,57.41666667,41.975,36.22,30.22333333,3.186666667,3.39,3.433333333,9.405,12.69,16.285,20.66833333,30.65666667,22.19666667,19.485,17.15833333,34.86333333,34.08333333,25.89666667,38.49,9.098333333,34.65,43.55833333,34.39166667,36.54333333,53.18,65.835,50.35333333,43.955,30.495,11.65666667,32.72333333,28.22666667,24.19833333,25.00333333,48.11666667
1378,45.63333333,13.505,5.336666667,9.668333333,66.39666667,39.20166667,45.55166667,19.88166667,31.80333333,15.88333333,13.61666667,12.36666667,43.87333333,46.185,23.81333333,33.89166667,47.59166667,38.04833333,41.02666667,47.49666667,20.59333333,57.425,41.98666667,36.21166667,30.21166667,3.185,3.385,3.433333333,9.403333333,12.685,16.28166667,20.66666667,30.65666667,22.20166667,19.50333333,17.16166667,34.85833333,34.08,25.90333333,38.51,9.101666667,34.64833333,43.57,34.40666667,36.54166667,53.17166667,65.82333333,50.33833333,43.95,30.48833333,11.66,32.73333333,28.23,24.21833333,25.00666667,48.13
1380,45.66714286,13.51142857,5.412857143,9.785714286,66.35857143,39.19714286,45.53571429,19.87428571,31.79571429,15.90142857,13.62142857,12.38142857,43.86285714,46.19,23.80285714,33.87,47.58285714,38.06142857,41.03571429,47.52142857,20.62285714,57.43142857,41.99857143,36.20285714,30.19428571,3.182857143,3.377142857,3.431428571,9.4,12.68,16.27428571,20.66857143,30.66,22.21,19.53428571,17.17142857,34.85857143,34.08,25.91285714,38.55285714,9.108571429,34.65571429,43.60142857,34.43285714,36.54428571,53.17857143,65.81714286,50.32571429,43.95,30.48571429,11.66857143,32.75714286,28.23714286,24.25,25.01857143,48.13428571
1382,45.70333333,13.51833333,5.491666667,9.908333333,66.33666667,39.20833333,45.535,19.86666667,31.79166667,15.91833333,13.62833333,12.39833333,43.85666667,46.19666667,23.79333333,33.85166667,47.57833333,38.07333333,41.04666667,47.55666667,20.65666667,57.445,42.01,36.18833333,30.175,3.18,3.37,3.43,9.395,12.675,16.26666667,20.67,30.665,22.22,19.57166667,17.185,34.86333333,34.07166667,25.92666667,38.60833333,9.118333333,34.66666667,43.64,34.46166667,36.54666667,53.185,65.81666667,50.32333333,43.955,30.485,11.67833333,32.78333333,28.24,24.27833333,25.035,48.135
1384,45.71833333,13.52166667,5.545,9.995,66.32666667,39.215,45.535,19.87,31.8,15.935,13.63833333,12.415,43.86666667,46.21,23.79166667,33.84833333,47.59,38.09,41.06,47.595,20.68,57.44666667,42.015,36.18333333,30.165,3.18,3.365,3.43,9.393333333,12.67333333,16.265,20.67166667,30.66833333,22.22666667,19.59833333,17.19333333,34.87,34.06666667,25.93666667,38.65333333,9.126666667,34.68166667,43.68,34.485,36.54833333,53.19666667,65.815,50.32666667,43.96166667,30.48666667,11.68666667,32.805,28.23833333,24.29333333,25.04666667,48.125
1386,45.73333333,13.52333333,5.6,10.08166667,66.325,39.22666667,45.545,19.87333333,31.81,15.95,13.64666667,12.43166667,43.88,46.22333333,23.79333333,33.84833333,47.61166667,38.11166667,41.07833333,47.64166667,20.7,57.44333333,42.01833333,36.18,30.15833333,3.18,3.361666667,3.431666667,9.393333333,12.67333333,16.265,20.675,30.67166667,22.23333333,19.62333333,17.2,34.87,34.065,25.94833333,38.69166667,9.133333333,34.69333333,43.71166667,34.505,36.55,53.205,65.805,50.33,43.965,30.48666667,11.69333333,32.825,28.235,24.30666667,25.05833333,48.10666667
1388,45.76285714,13.52857143,5.682857143,10.21428571,66.33571429,39.25142857,45.58,19.88,31.82285714,15.97142857,13.66,12.45714286,43.90571429,46.24428571,23.79428571,33.84857143,47.65571429,38.14857143,41.11,47.71571429,20.73,57.43571429,42.02571429,36.16857143,30.14714286,3.18,3.357142857,3.434285714,9.395714286,12.67571429,16.26571429,20.67857143,30.67428571,22.24428571,19.66142857,17.21142857,34.87,34.06285714,25.97,38.73714286,9.141428571,34.70857143,43.74571429,34.54714286,36.56285714,53.22571429,65.81142857,50.36428571,43.99714286,30.50428571,11.71,32.87285714,28.23,24.32285714,25.09,48.06714286
1390,45.795,13.535,5.766666667,10.35,66.36,39.28166667,45.62,19.885,31.83666667,15.99333333,13.67333333,12.48333333,43.93333333,46.26833333,23.79166667,33.84833333,47.70333333,38.18333333,41.14166667,47.77833333,20.76,57.42,42.025,36.15333333,30.135,3.18,3.353333333,3.436666667,9.396666667,12.67666667,16.26666667,20.67833333,30.67,22.25166667,19.70166667,17.22333333,34.87333333,34.06,25.995,38.77833333,9.148333333,34.72166667,43.78333333,34.58666667,36.57,53.23166667,65.81333333,50.39833333,44.02833333,30.52,11.72333333,32.91666667,28.22333333,24.335,25.12166667,48.02166667
1392,45.81833333,13.54,5.821666667,10.44166667,66.38333333,39.29833333,45.65166667,19.88333333,31.83833333,16.00666667,13.67833333,12.49833333,43.945,46.28,23.78666667,33.84166667,47.73,38.20666667,41.16333333,47.81666667,20.775,57.4,42.02166667,36.14833333,30.13,3.181666667,3.35,3.438333333,9.4,12.68,16.27,20.67833333,30.66833333,22.25666667,19.72833333,17.23166667,34.88,34.07,26.01333333,38.795,9.153333333,34.73166667,43.805,34.61333333,36.57166667,53.23,65.81333333,50.42166667,44.05,30.53166667,11.73333333,32.945,28.22833333,24.35,25.14666667,47.98833333
1394,45.845,13.545,5.878333333,10.53333333,66.415,39.32166667,45.69166667,19.87833333,31.835,16.01666667,13.68166667,12.51333333,43.95333333,46.29166667,23.78333333,33.84,47.755,38.225,41.18166667,47.85,20.79,57.37666667,42.01833333,36.14166667,30.125,3.181666667,3.348333333,3.44,9.401666667,12.68166667,16.27333333,20.68,30.67,22.26333333,19.75833333,17.24333333,34.89,34.085,26.03166667,38.80833333,9.156666667,34.74166667,43.825,34.63833333,36.57333333,53.22166667,65.81666667,50.44333333,44.07,30.54166667,11.74166667,32.97166667,28.23666667,24.37,25.175,47.96
1396,45.88714286,13.55428571,5.962857143,10.67571429,66.46714286,39.36,45.74571429,19.87142857,31.83,16.03571429,13.68714286,12.53571429,43.96714286,46.32,23.79428571,33.86285714,47.79285714,38.24142857,41.19571429,47.87857143,20.81857143,57.34285714,42.02,36.13428571,30.11857143,3.182857143,3.342857143,3.44,9.404285714,12.68285714,16.27714286,20.68714286,30.67857143,22.27857143,19.80571429,17.26285714,34.91,34.11714286,26.05714286,38.83285714,9.161428571,34.76142857,43.86857143,34.67428571,36.57857143,53.20714286,65.82428571,50.47571429,44.09857143,30.55,11.75285714,33.00428571,28.24857143,24.4,25.21857143,47.93
1398,45.93333333,13.565,6.046666667,10.81833333,66.51666667,39.39666667,45.79333333,19.86666667,31.83,16.05833333,13.695,12.56166667,43.985,46.355,23.80666667,33.89,47.82,38.25166667,41.205,47.895,20.84833333,57.31,42.01833333,36.13333333,30.11833333,3.185,3.34,3.441666667,9.408333333,12.68666667,16.285,20.69333333,30.685,22.29166667,19.85666667,17.285,34.93666667,34.155,26.08666667,38.85833333,9.168333333,34.78333333,43.92166667,34.70333333,36.57833333,53.18,65.81833333,50.49666667,44.11666667,30.55166667,11.76,33.02666667,28.265,24.43333333,25.25833333,47.90333333
1400,45.96,13.57166667,6.1,10.91166667,66.53833333,39.415,45.82166667,19.86166667,31.825,16.07,13.69833333,12.57833333,43.99166667,46.37833333,23.82166667,33.91666667,47.83166667,38.25333333,41.20166667,47.89166667,20.87,57.29666667,42.025,36.13666667,30.12333333,3.186666667,3.336666667,3.443333333,9.411666667,12.69,16.29333333,20.69666667,30.69,22.3,19.88833333,17.295,34.945,34.18,26.10333333,38.87666667,9.171666667,34.80333333,43.96166667,34.71666667,36.58,53.165,65.81166667,50.50666667,44.12666667,30.54833333,11.76333333,33.04,28.275,24.455,25.28833333,47.89833333
1402,45.99,13.57833333,6.153333333,11.00166667,66.54666667,39.43166667,45.85,19.85333333,31.815,16.08,13.70166667,12.59166667,43.99333333,46.4,23.83333333,33.94333333,47.83333333,38.24833333,41.19333333,47.885,20.89166667,57.28333333,42.02833333,36.14,30.13166667,3.186666667,3.335,3.445,9.413333333,12.69333333,16.30166667,20.69833333,30.69333333,22.30333333,19.91666667,17.30333333,34.94833333,34.20166667,26.12166667,38.89333333,9.173333333,34.82,44.00166667,34.73,36.585,53.155,65.81166667,50.52,44.14333333,30.55,11.76666667,33.06,28.28333333,24.47333333,25.31833333,47.9
1404,46.02428571,13.58714286,6.232857143,11.12857143,66.52,39.43428571,45.86285714,19.83142857,31.78714286,16.09142857,13.70571429,12.61,43.98714286,46.42,23.82857143,33.95714286,47.81714286,38.23142857,41.17,47.87857143,20.92142857,57.26428571,42.02285714,36.13714286,30.13857143,3.185714286,3.33,3.447142857,9.414285714,12.69714286,16.31142857,20.69857143,30.69428571,22.30142857,19.96,17.31571429,34.95857143,34.22142857,26.15,38.91714286,9.175714286,34.84714286,44.06285714,34.74714286,36.59285714,53.15428571,65.81714286,50.54285714,44.17571429,30.56,11.77285714,33.1,28.29142857,24.49142857,25.36,47.91714286
1406,46.04166667,13.59,6.308333333,11.25166667,66.485,39.43,45.86833333,19.805,31.75166667,16.09666667,13.70666667,12.625,43.97333333,46.43166667,23.81333333,33.96,47.785,38.20666667,41.14,47.87166667,20.95,57.245,42.01,36.13,30.14666667,3.185,3.325,3.45,9.415,12.7,16.32333333,20.695,30.69333333,22.29666667,20.00333333,17.32666667,34.96666667,34.23833333,26.17333333,38.93333333,9.176666667,34.87,44.11833333,34.75333333,36.595,53.15,65.81,50.55333333,44.19833333,30.56333333,11.775,33.135,28.29666667,24.50666667,25.395,47.93833333
1408,46.03166667,13.58333333,6.36,11.33166667,66.45666667,39.425,45.87166667,19.77833333,31.715,16.09333333,13.70333333,12.63,43.95166667,46.425,23.795,33.95166667,47.77333333,38.19333333,41.12333333,47.88,20.96666667,57.23166667,41.99666667,36.115,30.14333333,3.183333333,3.32,3.45,9.411666667,12.69833333,16.32666667,20.69333333,30.69166667,22.29,20.03,17.33166667,34.97,34.24333333,26.18333333,38.95,9.176666667,34.89166667,44.15833333,34.75333333,36.59333333,53.16,65.80166667,50.56,44.21,30.56666667,11.77666667,33.16166667,28.29666667,24.515,25.41,47.96
1410,45.98142857,13.55857143,6.441428571,11.44571429,66.38857143,39.40142857,45.85,19.74285714,31.66428571,16.09,13.7,12.64,43.92857143,46.41428571,23.76142857,33.93285714,47.76857143,38.18,41.10571429,47.90428571,20.99285714,57.22285714,41.98,36.08142857,30.13285714,3.18,3.312857143,3.45,9.405714286,12.69428571,16.32714286,20.68571429,30.67857143,22.27428571,20.06142857,17.33285714,34.96142857,34.23571429,26.19,38.96571429,9.175714286,34.91,44.20142857,34.75,36.58571429,53.17571429,65.77714286,50.56142857,44.22142857,30.56714286,11.77714286,33.19571429,28.28285714,24.51857143,25.42714286,47.97142857
1412,45.94428571,13.54142857,6.495714286,11.52,66.33714286,39.37857143,45.82428571,19.72,31.63142857,16.08714286,13.69571429,12.64714286,43.91285714,46.40857143,23.73142857,33.91,47.75857143,38.16714286,41.08857143,47.92142857,21.00714286,57.21285714,41.96142857,36.06285714,30.12571429,3.178571429,3.307142857,3.45,9.402857143,12.69285714,16.32857143,20.68,30.66857143,22.26428571,20.08142857,17.33142857,34.95428571,34.22857143,26.19285714,38.95857143,9.17,34.90857143,44.21571429,34.74142857,36.57714286,53.18142857,65.75,50.55142857,44.22285714,30.56142857,11.77428571,33.21285714,28.27142857,24.52,25.43571429,47.97285714
1414,45.88166667,13.51166667,6.576666667,11.635,66.27,39.35333333,45.79833333,19.68666667,31.585,16.08333333,13.69,12.65833333,43.89166667,46.40166667,23.68666667,33.87666667,47.75166667,38.15666667,41.07333333,47.95333333,21.03166667,57.20666667,41.93833333,36.03333333,30.115,3.176666667,3.298333333,3.45,9.398333333,12.69,16.33166667,20.67333333,30.65333333,22.25,20.11,17.33166667,34.94333333,34.21666667,26.195,38.94,9.16,34.89833333,44.22166667,34.725,36.56166667,53.185,65.7,50.53,44.21666667,30.54833333,11.77,33.23333333,28.25666667,24.52666667,25.44166667,47.96833333
1416,45.84166667,13.49333333,6.633333333,11.71166667,66.22,39.335,45.785,19.66666667,31.55833333,16.08333333,13.68666667,12.66833333,43.88333333,46.405,23.65333333,33.84833333,47.75333333,38.15833333,41.07333333,47.97666667,21.045,57.2,41.92333333,36.02,30.11,3.175,3.293333333,3.45,9.395,12.69,16.33333333,20.66833333,30.64,22.23833333,20.12666667,17.33,34.93333333,34.20333333,26.19666667,38.915,9.15,34.87833333,44.21,34.71333333,36.54333333,53.18166667,65.665,50.51333333,44.21,30.54,11.765,33.24666667,28.24666667,24.53166667,25.44666667,47.95166667
1418,45.79571429,13.47142857,6.721428571,11.83,66.15,39.31714286,45.77142857,19.63285714,31.51857143,16.07857143,13.67714286,12.68142857,43.86428571,46.39857143,23.60571429,33.80571429,47.74142857,38.15857143,41.07142857,48.02285714,21.06571429,57.18571429,41.90142857,36.01142857,30.10571429,3.174285714,3.285714286,3.448571429,9.392857143,12.69285714,16.34142857,20.66142857,30.62571429,22.23,20.14714286,17.32571429,34.91285714,34.19142857,26.2,38.84571429,9.128571429,34.81285714,44.14857143,34.69142857,36.50857143,53.16714286,65.61285714,50.47428571,44.19285714,30.51857143,11.75714286,33.25428571,28.23571429,24.54428571,25.43857143,47.91285714
1420,45.76666667,13.45666667,6.808333333,11.95166667,66.09333333,39.30833333,45.765,19.6,31.485,16.07666667,13.66833333,12.695,43.84666667,46.39666667,23.56166667,33.76666667,47.715,38.15166667,41.06166667,48.06833333,21.085,57.16333333,41.87333333,36.00333333,30.09833333,3.173333333,3.278333333,3.446666667,9.39,12.695,16.34833333,20.65833333,30.61333333,22.22166667,20.17,17.325,34.90166667,34.18833333,26.205,38.77333333,9.108333333,34.74333333,44.08166667,34.66333333,36.47166667,53.14166667,65.55,50.42666667,44.16833333,30.49333333,11.74666667,33.25166667,28.23166667,24.56333333,25.42666667,47.87666667
1422,45.755,13.45,6.87,12.03666667,66.065,39.31333333,45.77166667,19.58166667,31.47333333,16.07666667,13.665,12.70666667,43.84166667,46.4,23.54666667,33.755,47.7,38.15,41.05833333,48.09333333,21.1,57.145,41.85833333,35.995,30.09166667,3.171666667,3.273333333,3.445,9.386666667,12.69166667,16.35166667,20.65333333,30.6,22.21333333,20.18333333,17.32333333,34.89166667,34.19666667,26.20666667,38.73666667,9.098333333,34.705,44.04,34.65,36.44666667,53.12166667,65.51333333,50.4,44.15,30.47833333,11.74,33.24666667,28.23333333,24.58166667,25.415,47.85166667
1424,45.74666667,13.44666667,6.933333333,12.12333333,66.03666667,39.32,45.78,19.56666667,31.46833333,16.08,13.66333333,12.71833333,43.84166667,46.40666667,23.54,33.75333333,47.67833333,38.145,41.05,48.11833333,21.11166667,57.12,41.845,35.99166667,30.09333333,3.171666667,3.27,3.445,9.386666667,12.69333333,16.35833333,20.64666667,30.585,22.205,20.19666667,17.32,34.88,34.205,26.21333333,38.71166667,9.09,34.675,44.01,34.64166667,36.42333333,53.10166667,65.48166667,50.37666667,44.13333333,30.465,11.735,33.24333333,28.24166667,24.605,25.40833333,47.825
1426,45.75428571,13.45,7.03,12.25714286,65.99428571,39.33,45.79428571,19.55285714,31.47857143,16.09142857,13.66857143,12.74,43.85857143,46.43428571,23.53428571,33.75857143,47.61,38.11428571,41.01571429,48.13,21.13285714,57.08857143,41.82714286,35.99428571,30.10857143,3.172857143,3.265714286,3.447142857,9.39,12.69857143,16.37571429,20.64428571,30.57428571,22.20428571,20.22285714,17.32142857,34.87571429,34.21714286,26.23,38.67857143,9.078571429,34.63285714,43.96285714,34.64285714,36.41,53.07571429,65.45857143,50.35285714,44.12428571,30.45,11.73285714,33.24428571,28.26285714,24.64857143,25.41142857,47.78428571
1428,45.77166667,13.46,7.123333333,12.39166667,65.96,39.34333333,45.81166667,19.54333333,31.495,16.10833333,13.67666667,12.76333333,43.88333333,46.47333333,23.53,33.76333333,47.535,38.07666667,40.975,48.12833333,21.15,57.04,41.80166667,35.99166667,30.12333333,3.173333333,3.261666667,3.45,9.393333333,12.70166667,16.39,20.64,30.56,22.2,20.25166667,17.32333333,34.87666667,34.22666667,26.24666667,38.66,9.071666667,34.60833333,43.925,34.645,36.39666667,53.045,65.435,50.33333333,44.115,30.43833333,11.73,33.24666667,28.28333333,24.69166667,25.41833333,47.74833333
1430,45.78166667,13.46833333,7.185,12.48333333,65.95,39.35666667,45.835,19.54166667,31.51,16.12166667,13.68333333,12.78,43.905,46.50666667,23.52166667,33.76,47.485,38.05,40.95166667,48.115,21.16166667,57.00666667,41.78666667,35.995,30.145,3.175,3.26,3.453333333,9.4,12.70833333,16.40666667,20.63833333,30.555,22.20333333,20.27666667,17.32833333,34.88,34.225,26.25833333,38.66666667,9.07,34.60833333,43.91166667,34.65833333,36.395,53.03333333,65.43833333,50.33833333,44.11833333,30.43666667,11.735,33.265,28.29666667,24.72,25.43333333,47.73
1432,45.78333333,13.47333333,7.245,12.57333333,65.93666667,39.36166667,45.855,19.53666667,31.52,16.13333333,13.69,12.79333333,43.92333333,46.53666667,23.51333333,33.75833333,47.43666667,38.02166667,40.92833333,48.1,21.17333333,56.97833333,41.775,35.99666667,30.165,3.176666667,3.26,3.456666667,9.406666667,12.71666667,16.42333333,20.63666667,30.55166667,22.20833333,20.30333333,17.33333333,34.88666667,34.21666667,26.26833333,38.68666667,9.073333333,34.61833333,43.91,34.67,36.395,53.02333333,65.445,50.34333333,44.12333333,30.435,11.74166667,33.28333333,28.30833333,24.74666667,25.455,47.72
1434,45.77,13.47428571,7.335714286,12.7,65.90142857,39.34714286,45.85571429,19.52571429,31.52,16.14285714,13.69571429,12.80857143,43.92857143,46.56571429,23.50142857,33.75571429,47.37714286,37.97571429,40.89428571,48.07857143,21.19571429,56.94857143,41.75571429,35.98714286,30.17714286,3.178571429,3.258571429,3.458571429,9.412857143,12.72428571,16.43857143,20.62857143,30.54142857,22.21142857,20.35571429,17.35142857,34.91428571,34.20714286,26.27714286,38.74142857,9.085714286,34.65142857,43.93,34.69142857,36.41285714,53.02428571,65.46571429,50.35571429,44.14571429,30.43714286,11.75428571,33.31714286,28.31857143,24.77857143,25.48714286,47.72714286
1436,45.745,13.475,7.425,12.82833333,65.87833333,39.33833333,45.86,19.52,31.525,16.15666667,13.70333333,12.82666667,43.935,46.59666667,23.48833333,33.75,47.33333333,37.93666667,40.86833333,48.05833333,21.21333333,56.91166667,41.73333333,35.975,30.185,3.18,3.256666667,3.46,9.418333333,12.73166667,16.45166667,20.62166667,30.53,22.21333333,20.41333333,17.37166667,34.945,34.20333333,26.28833333,38.80666667,9.101666667,34.69666667,43.96166667,34.71333333,36.43,53.02333333,65.48333333,50.37166667,44.165,30.44166667,11.76833333,33.35333333,28.32666667,24.81,25.52,47.73833333
1438,45.71166667,13.46833333,7.485,12.915,65.875,39.33166667,45.86333333,19.515,31.52,16.16333333,13.70666667,12.835,43.92833333,46.605,23.48166667,33.74833333,47.315,37.915,40.85833333,48.03833333,21.22833333,56.90166667,41.72333333,35.96833333,30.18833333,3.181666667,3.256666667,3.461666667,9.423333333,12.73666667,16.46,20.61833333,30.52333333,22.21666667,20.45666667,17.39,34.97,34.205,26.295,38.85833333,9.113333333,34.72833333,44.005,34.72833333,36.45333333,53.02833333,65.50166667,50.38166667,44.18166667,30.445,11.77666667,33.37833333,28.335,24.83,25.54666667,47.75333333
1440,45.65428571,13.45714286,7.574285714,13.05,65.89571429,39.34142857,45.88857143,19.50428571,31.49857143,16.17,13.70714286,12.84714286,43.90142857,46.59714286,23.48,33.75428571,47.30714286,37.89285714,40.85714286,47.99571429,21.25571429,56.90571429,41.72857143,35.96714286,30.19571429,3.185714286,3.257142857,3.467142857,9.43,12.74714286,16.47428571,20.62,30.52428571,22.22857143,20.52,17.41571429,35.00571429,34.20714286,26.31,38.92,9.127142857,34.76571429,44.06571429,34.75142857,36.5,53.04857143,65.54142857,50.39571429,44.20714286,30.45428571,11.78857143,33.41428571,28.34285714,24.85571429,25.58428571,47.77714286
1442,45.61714286,13.45285714,7.634285714,13.14142857,65.92,39.35571429,45.91142857,19.5,31.48714286,16.17714286,13.71,12.85714286,43.88714286,46.59428571,23.48142857,33.76142857,47.31,37.88571429,40.86,47.97285714,21.27571429,56.91285714,41.73857143,35.97142857,30.20142857,3.188571429,3.257142857,3.471428571,9.435714286,12.75714286,16.48428571,20.62428571,30.52857143,22.23857143,20.56428571,17.43571429,35.03285714,34.21,26.32285714,38.96285714,9.137142857,34.79285714,44.11142857,34.77,36.53285714,53.07142857,65.56857143,50.40857143,44.23,30.46428571,11.79857143,33.44142857,28.34428571,24.86857143,25.60571429,47.79285714
1444,45.55,13.44333333,7.721666667,13.28166667,65.975,39.39,45.96333333,19.495,31.47333333,16.18833333,13.71333333,12.87333333,43.86833333,46.58833333,23.48,33.76666667,47.32333333,37.885,40.87166667,47.935,21.30166667,56.915,41.75333333,35.98166667,30.21666667,3.193333333,3.258333333,3.476666667,9.446666667,12.77166667,16.50333333,20.635,30.54,22.25833333,20.62333333,17.45833333,35.06166667,34.215,26.33666667,39.01333333,9.148333333,34.82166667,44.17833333,34.79,36.57333333,53.09666667,65.59666667,50.42166667,44.25166667,30.475,11.81,33.47666667,28.345,24.88666667,25.63333333,47.815
1446,45.51666667,13.43833333,7.783333333,13.37666667,66.01833333,39.42,46.00833333,19.48666667,31.45333333,16.19166667,13.71333333,12.88,43.85,46.57,23.485,33.77666667,47.345,37.89666667,40.885,47.92166667,21.32,56.91333333,41.77,35.99666667,30.23,3.196666667,3.26,3.481666667,9.455,12.78333333,16.51833333,20.64166667,30.54666667,22.27166667,20.65666667,17.47,35.07333333,34.21333333,26.34166667,39.04666667,9.156666667,34.83833333,44.22833333,34.8,36.59833333,53.12166667,65.60833333,50.42833333,44.265,30.48333333,11.81666667,33.49833333,28.34666667,24.89666667,25.64166667,47.83333333
1448,45.48428571,13.43571429,7.88,13.51285714,66.04285714,39.45142857,46.04571429,19.47428571,31.43,16.19857143,13.71428571,12.89285714,43.82142857,46.54285714,23.5,33.8,47.39,37.93285714,40.90571429,47.94285714,21.34571429,56.9,41.78857143,36.00714286,30.24,3.2,3.26,3.485714286,9.461428571,12.79714286,16.53285714,20.64857143,30.55285714,22.28571429,20.70285714,17.48571429,35.08428571,34.21142857,26.35,39.07714286,9.164285714,34.85,44.28714286,34.80428571,36.61857143,53.13857143,65.59571429,50.42571429,44.26857143,30.48857143,11.82142857,33.51571429,28.34571429,24.90857143,25.65,47.86
1450,45.45166667,13.435,7.975,13.64833333,66.06666667,39.48166667,46.07833333,19.465,31.41666667,16.20833333,13.71833333,12.90666667,43.805,46.52666667,23.51333333,33.82,47.43,37.97166667,40.92333333,47.97333333,21.36666667,56.87333333,41.79333333,36.01166667,30.24666667,3.203333333,3.258333333,3.488333333,9.468333333,12.80833333,16.545,20.65333333,30.555,22.29833333,20.74166667,17.495,35.085,34.21333333,26.36,39.1,9.171666667,34.86,44.34166667,34.8,36.62166667,53.14166667,65.56,50.41,44.26333333,30.48666667,11.82333333,33.52333333,28.34166667,24.91833333,25.65333333,47.88333333
1452,45.44666667,13.43833333,8.038333333,13.73833333,66.07333333,39.5,46.09166667,19.45833333,31.40666667,16.21666667,13.72,12.91666667,43.795,46.515,23.52333333,33.83333333,47.45166667,38,40.93666667,48,21.375,56.83166667,41.77333333,36.00333333,30.24833333,3.205,3.256666667,3.488333333,9.471666667,12.81166667,16.55,20.65333333,30.55,22.30333333,20.76166667,17.49666667,35.07333333,34.22,26.36666667,39.10166667,9.171666667,34.855,44.35833333,34.785,36.61,53.11833333,65.51333333,50.38333333,44.23833333,30.47333333,11.81833333,33.51333333,28.345,24.93,25.655,47.89666667
1454,45.44333333,13.44,8.103333333,13.82833333,66.08166667,39.52166667,46.10833333,19.45,31.39166667,16.22333333,13.72,12.925,43.78333333,46.50333333,23.535,33.85,47.46833333,38.025,40.945,48.01833333,21.37833333,56.77833333,41.74333333,35.99166667,30.24666667,3.205,3.255,3.49,9.471666667,12.81333333,16.55166667,20.65,30.54,22.30333333,20.78,17.49666667,35.05833333,34.22666667,26.37666667,39.1,9.171666667,34.85,44.36333333,34.76666667,36.595,53.09,65.46166667,50.35666667,44.21166667,30.46,11.81166667,33.50166667,28.34333333,24.93833333,25.66,47.91
1456,45.41428571,13.43571429,8.197142857,13.95428571,66.07571429,39.54142857,46.12142857,19.44,31.38,16.23714286,13.72428571,12.94142857,43.77571429,46.51714286,23.54714286,33.87,47.49285714,38.06142857,40.95428571,48.05428571,21.37857143,56.68857143,41.68285714,35.96857143,30.24714286,3.205714286,3.251428571,3.49,9.471428571,12.81428571,16.55714286,20.64428571,30.52571429,22.30428571,20.80142857,17.49285714,35.03428571,34.24428571,26.38714286,39.08,9.167142857,34.83142857,44.33571429,34.74142857,36.56142857,53.04428571,65.39142857,50.32142857,44.17285714,30.44,11.80428571,33.49285714,28.32571429,24.94,25.67428571,47.93428571
1458,45.38666667,13.43333333,8.29,14.08,66.06833333,39.55833333,46.135,19.43166667,31.37,16.25166667,13.73,12.95833333,43.77666667,46.53666667,23.55666667,33.88833333,47.51,38.095,40.965,48.08666667,21.375,56.595,41.61166667,35.945,30.24666667,3.206666667,3.246666667,3.491666667,9.473333333,12.815,16.56333333,20.63833333,30.50833333,22.30333333,20.82,17.485,35.005,34.26833333,26.4,39.055,9.161666667,34.80833333,44.3,34.71333333,36.525,52.995,65.31666667,50.28333333,44.13166667,30.415,11.79666667,33.48166667,28.31166667,24.94666667,25.685,47.96
1460,45.37166667,13.42833333,8.351666667,14.16,66.04,39.55333333,46.12666667,19.42,31.35166667,16.25666667,13.73,12.96333333,43.76333333,46.54,23.56,33.89666667,47.52166667,38.11666667,40.97333333,48.10833333,21.37166667,56.53166667,41.56,35.92833333,30.24333333,3.205,3.243333333,3.491666667,9.471666667,12.81333333,16.56666667,20.62833333,30.48833333,22.295,20.83333333,17.48,34.99,34.29166667,26.40333333,39.025,9.153333333,34.77833333,44.255,34.69833333,36.51,52.96833333,65.28166667,50.27,44.11,30.40333333,11.79166667,33.485,28.30166667,24.95333333,25.69333333,47.98166667
